k,inertia,sil,seed
99,181.19649626219092,0.20047967837857766,42
100,179.72933472523582,0.20299331974320536,42
20,419.86740656570936,0.2992596899365119,69
21,407.4021777949986,0.2988133077535539,69
22,396.0573139021974,0.28898915531317443,69
23,387.61004957306216,0.28930037704723016,69
24,375.9158726218051,0.2862015701169851,69
25,368.71064564843596,0.2776414007662046,69
26,360.2657276495523,0.27477341593134436,69
27,352.45503013172976,0.27408018053879174,69
28,346.62726749427975,0.27173307714584705,69
29,341.60226334039737,0.26720009752941104,69
30,336.5263257603268,0.25067466615706085,69
31,330.4874496384442,0.25015304653262427,69
32,325.6350280290681,0.263210729400458,69
33,320.1763359315383,0.2556103664299695,69
34,316.38340895128556,0.25103742702341686,69
35,311.6718995781076,0.23447502953371252,69
36,306.20157598046455,0.2569154206195012,69
37,301.4739761848075,0.24137412137352884,69
38,298.12658980025145,0.23328826203367714,69
39,295.09466526107803,0.22526513101931492,69
40,291.0654189981975,0.2505614772990315,69
41,287.56077916622127,0.22349030333079237,69
42,284.32223062961714,0.22410838716498588,69
43,279.60325236113465,0.21792519257874177,69
44,277.66715403316505,0.2264891713352805,69
45,274.2398189641277,0.2155128529322908,69
46,271.73000335175396,0.22928821242305786,69
47,266.79065790792026,0.22029000909152355,69
48,264.5619315534759,0.222805981999552,69
49,262.08343458850794,0.214942921395697,69
50,258.9909557123401,0.22065900510080555,69
51,256.3254796980614,0.22031473398053092,69
52,254.58729611263783,0.21396168165723733,69
53,251.2618156129641,0.21749627142500655,69
54,249.62829163891274,0.2168972375570367,69
55,247.13981798837415,0.21133706833509755,69
56,245.14489967646531,0.21327689261822266,69
57,242.14652734372822,0.21002972649956006,69
58,239.66373443053027,0.20990207293724342,69
59,237.50598329389152,0.21302180919383948,69
60,235.42146311861637,0.21271506109190697,69
61,234.18395991424828,0.2141984865287108,69
62,232.66788121800238,0.2058718028720383,69
63,230.01217590273257,0.2126245078124019,69
64,227.6962998300223,0.20536525923727614,69
65,226.58931535472644,0.2092579086931773,69
66,224.25233381520863,0.21151232193941963,69
67,222.70827936347092,0.21090770783817153,69
68,221.23634765941296,0.20700903138952872,69
69,218.9079208649949,0.2102354372648886,69
70,216.33118632382707,0.20800501403327376,69
71,215.9017711831271,0.20876418139288985,69
72,214.55317913961508,0.20622736481013995,69
73,212.54072992393824,0.2091316376450493,69
74,211.52229925008598,0.20881763741334466,69
75,209.61856055551945,0.20752492645384743,69
76,208.67797659751145,0.2123987816922704,69
77,207.50439918662872,0.2094845755282479,69
78,205.13836680950956,0.20624386462407876,69
79,203.75189589144145,0.20728373780176423,69
80,201.4290061923101,0.20575070793954015,69
81,200.87604260855576,0.20945298306389348,69
82,199.76553640793745,0.2065395647860661,69
83,199.262973650066,0.20262611350767695,69
84,197.6090797193527,0.20954297523131304,69
85,196.57234332270286,0.20330688555662357,69
86,195.37002780014004,0.20310309279213223,69
